country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Ecuador,2021-07-12,468346.0,370.0,886.2857,26276.355,20.758694,49.724686,21830.0,16.0,24.285715,1224.763,0.89767325,1.3625398,,,,,,,,,,,,,57.13,0.9757,1534437.0,5135.0,86.215,0.289,3200.0,0.18,26.805239,3.7664235,6920076.0,5088128.0,1831948.0,0.0,281132.0,229017.0,38.824795,28.546728,10.278068,0.0,12848.902,198984.28,1.116393,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-13,468414.0,68.0,823.5714,26280.17,3.8151114,46.206127,21830.0,0.0,19.285715,1224.763,0.0,1.082017,,,,,,,,,,,,,57.12,0.9765,1538101.0,3664.0,86.421,0.206,3086.0,0.173,26.678679,3.7836225,7272818.0,5409502.0,1863316.0,0.0,352742.0,253817.14,40.80384,30.349783,10.454056,0.0,14240.304,224991.14,1.2623034,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-14,470882.0,2468.0,990.1429,26418.637,138.4661,55.551548,21832.0,2.0,17.714285,1224.8751,0.112209156,0.99385256,,,,,,,,,,,,,57.12,0.9746,1542173.0,4072.0,86.65,0.229,3116.0,0.175,27.414324,3.6966755,7674482.0,5780354.0,1894128.0,0.0,401664.0,282903.28,43.057358,32.43043,10.626925,0.0,15872.17,254673.0,1.4288322,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-15,471757.0,875.0,961.1429,26467.729,49.091507,53.924515,21850.0,18.0,17.428572,1225.885,1.0098825,0.97782266,,,,,,,,,,,,,57.11,0.9733,1545962.0,3789.0,86.863,0.213,3017.0,0.17,27.912964,3.6414986,8104268.0,6185969.0,1918299.0,0.0,429786.0,311303.56,45.468655,34.70612,10.762536,0.0,17465.557,284966.44,1.5987922,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-16,472722.0,965.0,977.7143,26521.87,54.14092,54.854248,21872.0,22.0,14.857142,1227.1194,1.2343007,0.83355373,,,,,,,,,,,,,57.11,0.9721,1551212.0,5250.0,87.158,0.295,3373.0,0.19,27.897522,3.6433296,8517766.0,6569164.0,1948602.0,0.0,413498.0,331673.28,47.788567,36.856018,10.932549,0.0,18608.39,306439.84,1.719268,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-17,473647.0,925.0,1109.8572,26573.766,51.896736,62.268066,21899.0,27.0,18.714285,1228.6342,1.5148237,1.0499572,,,,,,,,,,,,,57.11,0.9712,1554976.0,3764.0,87.369,0.211,3703.0,0.208,29.150387,3.4461696,8827187.0,6858675.0,1968512.0,0.0,309421.0,339787.84,49.524563,38.48031,11.044253,0.0,19063.654,314478.0,1.7643656,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-18,475215.0,1568.0,1034.1428,26661.738,87.97198,58.02015,21933.0,34.0,17.0,1230.5417,1.9075557,0.95377785,25.060057,54.35151,65043.7,3654.6052,,,,,,,,,57.1,0.9697,1556425.0,1449.0,87.451,0.081,3875.0,0.218,29.094759,3.4538677,9081816.0,7098633.0,1983183.0,0.0,254629.0,348981.72,50.953148,39.82658,11.126565,0.0,19579.473,323432.16,1.8146024,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-19,476065.0,850.0,1102.7142,26709.426,47.688892,61.86732,21953.0,20.0,17.571428,1231.6638,1.1220915,0.98583764,,,,,,,,,,,,,57.1,0.9674,1562181.0,5756.0,87.774,0.323,3963.0,0.223,29.113161,3.45148,9402922.0,7400080.0,2002842.0,0.0,321106.0,354692.28,52.7547,41.517838,11.236861,0.0,19899.861,330278.84,1.8530157,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-20,476312.0,247.0,1128.2858,26723.285,13.857831,63.301994,21958.0,5.0,18.285715,1231.9443,0.28052288,1.0259123,,,,,,,,,,,,,57.1,0.9658,1564660.0,2479.0,87.913,0.139,3794.0,0.213,29.549067,3.3965554,9716252.0,7693781.0,2022471.0,0.0,313330.0,349062.0,54.512623,43.165634,11.346989,0.0,19583.977,326325.56,1.8308359,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-21,477946.0,1634.0,1009.1429,26814.959,91.67488,56.617535,30744.0,8786.0,1273.1428,1724.8792,492.93484,71.429146,,,,,,,,,,,,,57.1,0.9638,1568834.0,4174.0,88.148,0.235,3809.0,0.214,28.794432,3.486194,9994076.0,7954844.0,2039232.0,0.0,277824.0,331370.56,56.071342,44.630318,11.441026,0.0,18591.406,310641.44,1.7428406,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-22,478615.0,669.0,979.7143,26852.494,37.533962,54.966457,30752.0,8.0,1271.7142,1725.328,0.44883662,71.34899,,,,,,,,,,,,,57.09,0.9625,1572356.0,3522.0,88.346,0.198,3771.0,0.212,27.954811,3.5876381,10253844.0,8186138.0,2067706.0,0.0,259768.0,307082.28,57.52876,45.927982,11.600778,0.0,17228.723,285738.44,1.6031234,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-23,479784.0,1169.0,1008.8571,26918.08,65.58625,56.601505,30777.0,25.0,1272.1428,1726.7306,1.4026145,71.37304,,,,,,,,,,,,,57.09,0.9615,1576129.0,3773.0,88.558,0.212,3560.0,0.2,27.862268,3.5989044,10505799.0,8408870.0,2096929.0,0.0,251955.0,284004.72,58.942345,47.177612,11.764732,0.0,15933.965,262815.16,1.4745133,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-24,480720.0,936.0,1010.4286,26970.594,52.513885,56.68967,30797.0,20.0,1271.1428,1727.8528,1.1220915,71.31693,,,,,,,,,,,,,57.08,0.96,1577353.0,1224.0,88.627,0.069,3197.0,0.18,28.095652,3.574267,10701718.0,8585908.0,2115810.0,0.0,195919.0,267790.16,60.04154,48.170876,11.870663,0.0,15024.253,246747.58,1.3843669,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-25,480720.0,0.0,786.4286,26970.594,0.0,44.122246,30797.0,0.0,1266.2858,1727.8528,0.0,71.044426,18.799759,53.920193,65320.0,3670.1296,,,,,,,,,57.08,0.9595,1580633.0,3280.0,88.811,0.184,3458.0,0.194,27.532042,3.667128,10842201.0,8714585.0,2127616.0,0.0,140483.0,251483.58,60.829712,48.89281,11.9369,0.0,14109.38,230850.28,1.2951758,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-26,480720.0,0.0,665.0,26970.594,0.0,37.309544,30797.0,0.0,1263.4286,1727.8528,0.0,70.88413,,,,,,,,,,,,,57.08,0.9595,1583467.0,2834.0,88.97,0.159,3041.0,0.171,26.68098,3.8069956,11022262.0,8854376.0,2167886.0,0.0,180061.0,231334.28,61.83994,49.677105,12.162833,0.0,12978.913,207756.58,1.1656095,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-27,482947.0,2227.0,947.8571,27095.54,124.9449,53.179127,31426.0,629.0,1352.5714,1763.1425,35.28978,75.88545,,,,,,,,,,,,,57.07,0.957,1586958.0,3491.0,89.166,0.196,3185.0,0.179,26.68403,3.806651,11285941.0,9058601.0,2227340.0,0.0,263679.0,224241.28,63.319298,50.8229,12.496397,0.0,12580.963,194974.28,1.0938951,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-28,483733.0,786.0,826.7143,27139.637,44.098198,46.382458,31454.0,28.0,101.42857,1764.7135,1.5709282,5.6906075,,,,,,,,,,,,,57.05,0.9556,1590801.0,3843.0,89.382,0.216,3138.0,0.176,26.662832,3.809688,11590422.0,9285899.0,2304523.0,0.0,304481.0,228049.42,65.02757,52.098145,12.929429,0.0,12794.617,190150.72,1.0668325,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-29,483733.0,0.0,731.1429,27139.637,0.0,41.020462,31454.0,0.0,100.28571,1764.7135,0.0,5.6264877,,,,,,,,,,,,,62.23,0.9534,1594256.0,3455.0,89.576,0.194,3129.0,0.176,26.289467,3.871191,11908158.0,9543339.0,2364819.0,0.0,317736.0,236330.58,66.81022,53.542503,13.267717,0.0,13259.228,193885.86,1.0877885,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-30,485673.0,1940.0,841.2857,27248.479,108.84288,47.19998,31549.0,95.0,110.28571,1770.0433,5.329935,6.1875334,,,,,,,,,,,,,62.21,0.9508,1597860.0,3604.0,89.779,0.202,3104.0,0.174,26.11298,3.8941689,12233843.0,9812429.0,2421414.0,0.0,325685.0,246863.42,68.63746,55.05222,13.585241,0.0,13850.169,200508.42,1.1249441,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-31,486544.0,871.0,832.0,27297.346,48.86709,46.67901,31591.0,42.0,113.42857,1772.3998,2.3563924,6.3638625,,,,,,,,,,,,,62.2,0.949,1599146.0,1286.0,89.851,0.072,3113.0,0.175,25.415995,3.9766808,12477610.0,10013732.0,2463878.0,0.0,243767.0,253698.86,70.005104,56.18162,13.823483,0.0,14233.668,203974.86,1.1443924,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-01,487372.0,828.0,950.2857,27343.8,46.45459,53.31538,31631.0,40.0,119.14286,1774.6439,2.244183,6.6844597,23.58142,53.5647,65658.7,3689.1602,,,,,,,,,62.19,0.9472,1599862.0,716.0,89.891,0.04,2747.0,0.154,27.109035,3.761483,12641423.0,10130519.0,2510904.0,0.0,163813.0,257031.72,70.92417,56.83685,14.087321,0.0,14420.656,202276.28,1.1348625,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-02,487598.0,226.0,982.5714,27356.48,12.679635,55.12676,31634.0,3.0,119.57143,1774.8123,0.16831374,6.7085047,,,,,,,,,,,,,62.15,0.9455,1604687.0,4825.0,90.162,0.271,3031.0,0.17,28.616121,3.5488873,12838802.0,10225907.0,2612934.0,0.0,197379.0,259505.72,72.031555,57.37202,14.659757,0.0,14559.459,195933.0,1.0992738,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-03,487702.0,104.0,679.2857,27362.316,5.834876,38.11104,31644.0,10.0,31.142857,1775.3733,0.56104577,1.7472569,,,,,,,,,,,,,63.04,0.9447,1606497.0,1810.0,90.264,0.102,2791.0,0.157,27.841606,3.6558182,13053708.0,10317605.0,2736142.0,0.0,214906.0,252538.14,73.23728,57.88649,15.351009,0.0,14168.546,179857.72,1.0090841,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-04,489089.0,1387.0,765.1429,27440.133,77.817055,42.928017,31694.0,50.0,34.285713,1778.1786,2.805229,1.9235855,,,,,,,,,,,,,63.0,0.9426,1610336.0,3839.0,90.48,0.216,2791.0,0.157,27.994377,3.6346662,13271582.0,10396699.0,2874922.0,0.0,217874.0,240165.72,74.459656,58.330242,16.12963,0.0,13474.396,158685.72,0.8902995,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-05,489497.0,408.0,823.4286,27463.023,22.890669,46.198112,31721.0,27.0,38.142857,1779.6934,1.5148237,2.139989,,,,,,,,,,,,,62.95,0.9414,1614205.0,3869.0,90.697,0.217,2850.0,0.16,28.783743,3.5177429,13500986.0,10463859.0,3037168.0,0.0,229404.0,227546.86,75.74671,58.707043,17.039904,0.0,12766.421,131502.86,0.73779124,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-06,490536.0,1039.0,694.7143,27521.316,58.29266,38.976654,31754.0,33.0,29.285715,1781.5448,1.8514512,1.6430627,,,,,,,,,,,,,62.89,0.9398,1618185.0,3980.0,90.921,0.224,2904.0,0.163,28.32937,3.5878208,13755490.0,10516985.0,3238546.0,0.0,254504.0,217378.14,77.1746,59.0051,18.169725,0.0,12195.909,100650.86,0.5646974,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-07,491185.0,649.0,663.0,27557.729,36.411873,37.197334,31774.0,20.0,26.142857,1782.6669,1.1220915,1.466734,,,,,,,,,,,,,62.83,0.9393,1620209.0,2024.0,91.035,0.114,3009.0,0.169,27.658981,3.7016602,13992854.0,10563220.0,3429675.0,0.0,237364.0,216463.42,78.50632,59.2645,19.242048,0.0,12144.59,78498.29,0.44041133,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-08,491831.0,646.0,637.0,27593.97,36.243557,35.738617,31788.0,14.0,22.428572,1783.4524,0.7854641,1.2583456,10.8022,53.056355,65818.0,3698.1108,,,,,,,,,62.78,0.9385,1620999.0,790.0,91.079,0.044,3020.0,0.17,25.730286,3.9659834,14199861.0,10605030.0,3594872.0,0.0,207007.0,222634.0,79.667725,59.499073,20.168879,0.0,12490.787,67787.29,0.38031772,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-09,492184.0,353.0,655.1429,27613.775,19.804916,36.756516,31795.0,7.0,23.0,1783.8451,0.39273205,1.2904053,,,,,,,,,,,,,62.78,0.9371,1621722.0,723.0,91.12,0.041,2434.0,0.137,24.944414,4.056049,14204382.0,10605501.0,3598922.0,0.0,4521.0,195082.86,79.693085,59.501717,20.1916,0.0,10945.042,54227.715,0.3042423,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-10,492265.0,81.0,651.8571,27618.32,4.544471,36.57217,31816.0,21.0,24.571428,1785.0233,1.1781962,1.3785697,,,,,,,,,,,,,62.66,0.9361,1624890.0,3168.0,91.298,0.178,2628.0,0.148,25.010967,4.0450244,14583416.0,10608516.0,3974941.0,0.0,379034.0,218529.72,81.81964,59.51863,22.301239,0.0,12260.518,41558.715,0.23316342,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-11,492363.0,98.0,467.7143,27623.818,5.4982486,26.240913,31819.0,3.0,17.857143,1785.1917,0.16831374,1.0018675,,,,,,,,,,,,,62.56,0.9367,1628513.0,3623.0,91.501,0.204,2597.0,0.146,23.667416,4.317146,14919957.0,10610994.0,4309296.0,0.0,336541.0,235482.14,83.707794,59.532536,24.177124,0.0,13211.627,30613.572,0.17175615,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-12,493148.0,785.0,521.5714,27667.861,44.042095,29.262547,31837.0,18.0,16.571428,1786.2015,1.0098825,0.92973304,,,,,,,,,,,,,62.48,0.937,1632381.0,3868.0,91.718,0.217,2597.0,0.146,22.409042,4.53401,15191063.0,10612935.0,4578818.0,0.0,271106.0,241439.58,85.22882,59.543427,25.689266,0.0,13545.865,21296.572,0.119483516,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-13,493767.0,619.0,461.57144,27702.59,34.728733,25.89627,31870.0,33.0,16.571428,1788.053,1.8514512,0.92973304,,,,,,,,,,,,,62.41,0.9371,1635105.0,2724.0,91.872,0.153,2417.0,0.136,21.719643,4.684913,15390151.0,10615611.0,4776537.0,0.0,199088.0,233523.0,86.345795,59.558437,26.79856,0.0,13101.71,14089.429,0.07904815,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-14,494348.0,581.0,451.85715,27735.188,32.59676,25.351255,31925.0,55.0,21.571428,1791.1387,3.0857518,1.210256,,,,,,,,,,,,,62.38,0.937,1636479.0,1374.0,91.949,0.077,2324.0,0.131,21.349525,4.771307,15493907.0,10616571.0,4879776.0,0.0,103756.0,214436.14,86.92791,59.563824,27.377777,0.0,12030.85,7621.5713,0.042760506,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-15,494819.0,471.0,426.85715,27761.611,26.425257,23.94864,31954.0,29.0,23.714285,1792.7657,1.6270328,1.33048,8.973046,52.541656,65949.5,3705.4995,,,,,,,,,62.36,0.9375,1637661.0,1182.0,92.015,0.066,2380.0,0.134,20.898449,4.8905444,15559087.0,10617261.0,4944406.0,0.0,65180.0,194175.14,87.2936,59.567696,27.740381,0.0,10894.114,1747.2858,0.009803073,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-16,495015.0,196.0,404.42856,27772.607,10.996497,22.690294,31973.0,19.0,25.428572,1793.8317,1.065987,1.4266593,,,,,,,,,,,,,62.25,0.9386,1640348.0,2687.0,92.166,0.151,2661.0,0.15,19.224457,5.2997494,15936119.0,10619135.0,5320762.0,0.0,377032.0,247391.0,89.40893,59.57821,29.851912,0.0,13879.768,1947.7142,0.010927569,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-17,495115.0,100.0,407.14285,27778.219,5.610458,22.842579,31985.0,12.0,24.142857,1794.505,0.67325497,1.3545249,,,,,,,,,,,,,62.12,0.9396,1644911.0,4563.0,92.422,0.256,2860.0,0.161,17.714666,5.727321,16344434.0,10624503.0,5728292.0,0.0,408315.0,251574.0,91.69976,59.608326,32.13834,0.0,14114.453,2283.8572,0.012813484,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-18,495745.0,630.0,483.14285,27813.564,35.345886,27.106527,32007.0,22.0,26.857143,1795.7393,1.2343007,1.5068088,,,,,,,,,,,,,62.0,0.9401,1647692.0,2781.0,92.579,0.156,2740.0,0.154,17.660831,5.744273,16728651.0,10632145.0,6111379.0,0.0,384217.0,258384.86,93.85539,59.651203,34.287636,0.0,14496.573,3021.5715,0.0169524,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-19,496642.0,897.0,499.14285,27863.89,50.32581,28.0042,32036.0,29.0,28.428572,1797.3663,1.6270328,1.5949731,,,,,,,,,,,,,61.9,0.9401,1651864.0,4172.0,92.813,0.234,2783.0,0.156,17.353947,5.8294697,17054462.0,10639941.0,6435968.0,0.0,325811.0,266199.84,95.68334,59.694942,36.108727,0.0,14935.031,3858.0,0.021645147,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-20,497080.0,438.0,473.2857,27888.465,24.573805,26.553495,32048.0,12.0,25.428572,1798.0396,0.67325497,1.4266593,,,,,,,,,,,,,61.82,0.9406,1655781.0,3917.0,93.033,0.22,2954.0,0.166,16.91466,5.973043,17330176.0,10646425.0,6710639.0,0.0,275714.0,277146.44,97.230225,59.73132,37.649757,0.0,15549.184,4402.0,0.024697237,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-21,497895.0,815.0,506.7143,27934.19,45.72523,28.428991,32067.0,19.0,20.285715,1799.1056,1.065987,1.1381215,,,,,,,,,,,,,61.76,0.9404,1656231.0,450.0,93.059,0.025,2822.0,0.159,16.7022,6.0338993,17521748.0,10653892.0,6901692.0,0.0,191573.0,289691.72,98.30504,59.773212,38.721653,0.0,16253.032,5331.5713,0.029912557,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-22,498614.0,719.0,542.1429,27974.53,40.33919,30.416697,32085.0,18.0,18.714285,1800.1155,1.0098825,1.0499572,5.3840404,51.99199,66029.2,3709.9775,,,,,,,,,61.72,0.9394,1656954.0,723.0,93.099,0.041,2756.0,0.155,16.950228,5.9635987,17653392.0,10659805.0,7032989.0,0.0,131644.0,299186.56,99.04362,59.80639,39.45829,0.0,16785.736,6077.7144,0.03409876,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-08-23,498678.0,64.0,523.2857,27978.12,3.590693,29.358725,32087.0,2.0,16.285715,1800.2277,0.112209156,0.91370314,,,,,,,,,,,,,61.66,0.9396,1659612.0,2658.0,93.248,0.149,2752.0,0.155,17.495424,5.774945,17844396.0,10670150.0,7223294.0,0.0,191003.0,272611.0,100.115234,59.86443,40.525986,0.0,15294.726,7287.857,0.040888216,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
